temps,genotype,espece,sfeuille,sain,lesion
6,resistant,dp,2.3,1.058,1.199
6,resistant,dp,2.355,0.722,1.596
6,resistant,dp,2.29,0.936,1.306
6,resistant,dp,2.405,1.251,1.115
6,resistant,dp,2.208,0.343,1.834
6,resistant,dp,1.95,0.622,1.311
6,resistant,dp,2.485,0.701,1.701
6,resistant,dp,2.611,1.598,0.981
6,resistant,dp,2.272,0.876,1.345
6,resistant,dp,2.077,0.759,1.283
6,resistant,dp,2.455,1.213,1.183
6,resistant,dp,2.653,0.996,1.601
6,resistant,pm,1.935,0.6,1.303
6,resistant,pm,1.727,0.464,1.238
6,resistant,pm,2.57,1.259,1.259
6,resistant,pm,2.614,1.73,0.854
6,resistant,pm,2.859,1.975,0.849
6,resistant,pm,1.914,0.677,1.218
6,resistant,pm,1.894,0.873,0.99
6,resistant,pm,2.492,0.867,1.58
6,resistant,pm,2.725,1.564,1.136
6,resistant,pm,2.777,1.392,1.356
6,resistant,pm,2.802,1.764,0.992
6,resistant,pm,2.406,1.048,1.317
6,resistant,pm,2.301,1.253,1.022
6,resistant,pm,2.705,1.193,1.479
6,resistant,pm,2.36,0.823,1.48
6,resistant,pm,2.471,1.245,1.202
6,resistant,dp,1.913,0.42,1.467
6,resistant,dp,2.537,0.536,1.968
6,resistant,dp,2.149,0.645,1.446
6,resistant,dp,3.083,1.117,1.894
6,resistant,dp,2.235,0.604,1.578
6,resistant,dp,2.005,0.483,1.49
6,resistant,dp,2.077,0.579,1.448
6,resistant,dp,2.264,0.695,1.52
6,resistant,dp,2.266,0.481,1.749
6,resistant,dp,2.334,0.625,1.675
6,resistant,dp,1.924,0.419,1.447
6,resistant,dp,1.696,0.361,1.31
6,resistant,dp,2.326,0.596,1.675
6,resistant,dp,2.486,0.633,1.803
6,resistant,dp,2.53,0.664,1.809
6,resistant,dp,2.485,0.56,1.878
6,sensible,pm,6.335,6.308,0.023
6,sensible,pm,6.309,5.677,0.602
6,sensible,pm,7.247,5.548,1.689
6,sensible,pm,6.294,4.639,1.615
6,sensible,pm,7.186,4.976,2.188
6,sensible,pm,5.529,3.649,1.819
6,sensible,pm,7.597,4.846,2.724
6,sensible,pm,9.491,7.271,2.199
6,sensible,pm,7.471,5.747,1.665
6,sensible,pm,6.847,5.205,1.591
6,sensible,pm,8.159,5.646,2.454
6,sensible,pm,7.177,4.947,2.178
6,sensible,pm,7.392,5.037,2.312
6,sensible,pm,6.63,5.9,0.673
6,sensible,pm,8.917,6.261,2.639
6,sensible,pm,8.861,6.877,1.924
6,resistant,dp,1.896,0.576,1.281
6,resistant,dp,1.933,0.728,1.177
6,resistant,dp,2.029,0.67,1.312
6,resistant,dp,2.218,0.653,1.511
6,resistant,dp,2.004,0.587,1.385
6,resistant,dp,2.352,0.958,1.38
6,resistant,dp,2.007,0.612,1.341
6,resistant,dp,2.291,0.999,1.263
6,resistant,dp,2.394,0.998,1.34
6,resistant,dp,2.277,0.907,1.36
6,resistant,dp,2.411,0.718,1.628
6,resistant,dp,2.455,1.596,0.851
6,resistant,dp,2.427,1.223,1.17
6,resistant,dp,2.626,1.128,1.459
6,resistant,dp,2.028,0.434,1.554
6,resistant,dp,2.853,1.368,1.443
6,resistant,pm,3.017,1.275,1.727
6,resistant,pm,2.25,0.671,1.564
6,resistant,pm,2.422,1.131,1.253
6,resistant,pm,1.869,0.485,1.366
6,resistant,pm,2.557,2.086,0.466
6,resistant,pm,2.552,1.767,0.776
6,resistant,pm,2.973,1.424,1.53
6,resistant,pm,2.729,1.234,1.48
6,resistant,pm,2.57,0.943,1.602
6,resistant,pm,2.517,1.33,1.172
6,resistant,pm,2.424,0.907,1.487
6,resistant,pm,2.332,0.81,1.48
6,resistant,pm,1.786,0.472,1.275
6,resistant,pm,1.995,0.517,1.461
6,resistant,pm,1.956,0.615,1.301
6,resistant,pm,2.2,0.581,1.582
6,resistant,dp,2.273,0.686,1.548
6,resistant,dp,2.291,0.869,1.37
6,resistant,dp,2.2,0.749,1.403
6,resistant,dp,2.459,1.072,1.35
6,resistant,dp,2.191,0.723,1.453
6,resistant,dp,2.583,1.156,1.383
6,resistant,dp,1.732,0.514,1.197
6,resistant,dp,3.087,2.322,0.729
6,resistant,dp,2.524,1.195,1.295
6,resistant,dp,2.777,1.788,0.977
6,resistant,dp,2.306,1.272,1.001
6,resistant,dp,2.543,0.747,1.765
6,resistant,dp,2.671,1.854,0.806
6,resistant,dp,2.712,1.089,1.604
6,resistant,dp,2.304,0.581,1.693
6,resistant,dp,2.067,0.619,1.432
6,sensible,dp,8.577,5.898,2.662
6,sensible,dp,5.718,3.816,1.848
6,sensible,dp,9.382,7.363,2.003
6,sensible,dp,6.424,4.413,1.973
6,sensible,dp,7.739,5.294,2.37
6,sensible,dp,8.443,6.22,2.142
6,sensible,dp,7.306,5.037,2.243
6,sensible,dp,8.846,7.198,1.643
6,sensible,dp,8.348,5.286,2.923
6,sensible,dp,6.494,4.937,1.468
6,sensible,dp,5.938,3.177,2.708
6,sensible,dp,6.19,3.726,2.372
6,sensible,pm,7.628,5.709,1.9
6,sensible,pm,8.29,6.5,1.654
6,sensible,pm,7.163,4.142,2.979
6,sensible,pm,5.641,3.108,2.464
6,sensible,pm,7.597,5.679,1.883
6,sensible,pm,6.545,6.074,0.395
6,sensible,pm,5.298,2.67,2.538
6,sensible,pm,7.508,4.633,2.817
6,sensible,pm,7.834,5.818,1.949
6,sensible,pm,8.062,7.08,0.922
6,sensible,pm,7.465,5.328,2.11
6,sensible,pm,6.171,4.838,1.273
6,sensible,pm,8.225,6.117,2.052
6,sensible,pm,6.686,6.087,0.525
6,sensible,pm,6.251,5.307,0.927
6,sensible,pm,6.206,4.103,2.052
6,sensible,pm,7.058,4.657,2.367
6,sensible,pm,6.747,5.291,1.4
6,sensible,pm,6.501,4.993,1.437
6,sensible,pm,5.886,4.289,1.525
6,sensible,pm,8.171,6.654,1.493
6,sensible,pm,8.759,7.556,1.131
6,sensible,pm,6.645,4.057,2.542
6,sensible,pm,4.958,3.303,1.584
6,sensible,pm,9.066,7.519,1.507
6,sensible,pm,6.928,5.909,0.954
6,sensible,pm,6.67,4.459,2.166
6,sensible,pm,6.18,4.605,1.497
6,sensible,pm,7.255,5.037,2.152
6,sensible,pm,5.985,5.078,0.867
6,sensible,pm,6.276,4.599,1.642
6,sensible,pm,6.513,4.814,1.624
6,sensible,dp,6.851,5.133,1.661
6,sensible,dp,6.689,5.389,1.243
6,sensible,dp,5.43,3.661,1.677
6,sensible,dp,7.049,5.679,1.346
6,sensible,dp,5.527,4.344,1.104
6,sensible,dp,7.444,6.055,1.313
6,sensible,dp,8.061,5.986,2.047
6,sensible,dp,6.693,5.172,1.481
6,sensible,dp,4.231,3.096,1.11
6,sensible,dp,5.795,4.578,1.165
6,sensible,dp,6.524,5.071,1.426
6,sensible,dp,5.769,5.16,0.573
6,sensible,dp,6.891,4.972,1.855
6,sensible,dp,6.033,5.254,0.73
6,sensible,dp,6.875,5.208,1.603
6,sensible,dp,4.554,3.328,1.175
6,sensible,pm,7.491,6.331,1.158
6,sensible,pm,9.05,7.635,1.35
6,sensible,pm,5.962,4.323,1.586
6,sensible,pm,7.13,5.907,1.219
6,sensible,pm,6.974,5.06,1.893
6,sensible,pm,7.411,5.921,1.426
6,sensible,pm,7.963,5.653,2.3
6,sensible,pm,7.12,5.192,1.888
6,sensible,pm,6.212,4.068,2.095
6,sensible,pm,6.493,5.156,1.255
6,sensible,pm,8.894,6.836,2.047
6,sensible,pm,8.968,6.719,2.218
6,sensible,pm,7.161,4.798,2.337
6,sensible,pm,6.312,5.382,0.86
6,sensible,pm,6.574,4.065,2.472
6,sensible,pm,6.061,4.664,1.333
6,sensible,dp,8.914,6.751,2.149
6,sensible,dp,8.067,6.208,1.807
6,sensible,dp,5.573,3.805,1.751
6,sensible,dp,6.617,4.717,1.89
6,sensible,dp,6.331,4.063,2.211
6,sensible,dp,5.356,4.29,0.997
6,sensible,dp,8.446,5.346,3.057
6,sensible,dp,8.749,5.971,2.725
6,sensible,dp,8.119,5.981,2.134
6,sensible,dp,8.878,7.132,1.659
6,sensible,dp,7.631,5.204,2.375
6,sensible,dp,8.373,5.778,2.568
6,sensible,dp,8.512,5.622,2.852
6,sensible,dp,6.6,5.021,1.471
6,sensible,dp,6.149,3.884,2.127
6,sensible,dp,7.682,5.115,2.491
6,sensible,dp,6.018,3.803,2.194
6,sensible,dp,7.065,5.326,1.704
6,sensible,dp,6.6,4.538,2.055
6,sensible,dp,6.601,4.476,2.083
6,sensible,dp,9.047,6.898,2.132
6,sensible,dp,7.654,6.461,1.146
6,sensible,dp,6.277,4.222,2.038
6,sensible,dp,6.743,4.396,2.293
6,sensible,dp,7.629,5.067,2.497
6,sensible,dp,7.629,5.873,1.708
6,sensible,dp,6.177,3.761,2.401
6,sensible,dp,6.708,4.627,2.073
6,sensible,dp,7.507,5.972,1.525
6,sensible,dp,6.839,5.324,1.438
6,sensible,dp,6.765,4.78,1.966
6,sensible,dp,5.545,2.987,2.485
7,sensible,pm,8.245,7.866,0.371
7,sensible,pm,7.058,6.399,0.647
7,sensible,pm,6.318,5.467,0.838
7,sensible,pm,9.095,8.399,0.686
7,sensible,pm,5.214,3.531,1.644
7,sensible,pm,5.721,4.693,0.992
7,sensible,pm,8.208,6.61,1.587
7,sensible,pm,7.99,7.092,0.89
7,sensible,pm,8.378,7.893,0.477
7,sensible,pm,9.242,8.282,0.908
7,sensible,pm,6.151,4.542,1.547
7,sensible,pm,9.326,8.115,1.144
7,sensible,pm,6.986,6.007,0.937
7,sensible,pm,6.255,5.682,0.557
7,sensible,pm,6.326,5.409,0.913
7,sensible,pm,7.458,6.768,0.677
7,sensible,pm,8.829,5.795,2.97
7,sensible,pm,8.378,5.609,2.65
7,sensible,pm,6.808,4.405,2.362
7,sensible,pm,5.683,3.911,1.685
7,sensible,pm,7.608,4.808,2.656
7,sensible,pm,6.222,5.039,1.059
7,sensible,pm,7.383,4.44,2.876
7,sensible,pm,5.333,3.621,1.613
7,sensible,pm,7.555,5.147,2.363
7,sensible,pm,4.576,3.238,1.178
7,sensible,pm,7.127,4.446,2.608
7,sensible,pm,7.458,4.045,3.31
7,sensible,pm,4.506,2.533,1.843
7,sensible,pm,8.392,5.043,3.209
7,sensible,pm,5.466,2.526,2.795
7,sensible,pm,5.858,2.431,3.18
7,sensible,dp,8.515,4.591,3.819
7,sensible,dp,7.067,4.718,2.197
7,sensible,dp,5.746,2.007,3.689
7,sensible,dp,4.267,1.395,2.816
7,sensible,dp,5.411,1.974,3.324
7,sensible,dp,4.793,2.802,1.878
7,sensible,dp,5.506,2.619,2.759
7,sensible,dp,8.522,5.577,2.925
7,sensible,dp,7.846,5.203,2.625
7,sensible,dp,7.215,5.057,2.067
7,sensible,dp,5.838,1.92,3.765
7,sensible,dp,5.787,2.342,3.29
7,sensible,dp,6.88,3.887,2.951
7,sensible,dp,7.829,5.023,2.752
7,sensible,dp,6.976,3.28,3.594
7,sensible,dp,5.501,2.926,2.435
7,resistant,pm,2.162,1.206,0.927
7,resistant,pm,2.26,1.349,0.843
7,resistant,pm,2.22,1.217,0.962
7,resistant,pm,2.21,0.781,1.341
7,resistant,pm,1.834,0.989,0.804
7,resistant,pm,2.217,1.161,1.019
7,resistant,pm,2.965,1.718,1.166
7,resistant,pm,3.416,2.46,0.938
7,resistant,pm,2.281,0.773,1.46
7,resistant,pm,2.605,1.127,1.444
7,resistant,pm,2.591,0.822,1.717
7,resistant,pm,2.648,1.726,0.897
7,resistant,pm,2.452,1.084,1.293
7,resistant,pm,2.122,0.695,1.405
7,resistant,pm,2.401,0.929,1.433
7,resistant,pm,2.44,0.705,1.691
7,resistant,pm,2.16,0.227,1.894
7,resistant,pm,2.285,0.487,1.771
7,resistant,pm,2.432,0.613,1.771
7,resistant,pm,2.302,0.704,1.535
7,resistant,pm,2.355,1.039,1.232
7,resistant,pm,2.218,0.899,1.256
7,resistant,pm,1.816,0.555,1.192
7,resistant,pm,2.684,0.899,1.724
7,resistant,pm,2.313,0.851,1.423
7,resistant,pm,2.405,1.046,1.326
7,resistant,pm,2.317,0.579,1.674
7,resistant,pm,2.375,0.737,1.589
7,resistant,pm,2.705,0.949,1.68
7,resistant,pm,2.773,1.905,0.839
7,resistant,pm,2.297,0.689,1.49
7,resistant,pm,1.756,0.815,0.886
7,resistant,dp,2.114,0.29,1.774
7,resistant,dp,2.718,0.73,1.929
7,resistant,dp,2.637,0.381,2.191
7,resistant,dp,3.18,0.376,2.722
7,resistant,dp,3.078,0.524,2.496
7,resistant,dp,2.246,0.911,1.258
7,resistant,dp,2.412,0.707,1.612
7,resistant,dp,2.093,0.368,1.675
7,resistant,dp,2.156,0.514,1.561
7,resistant,dp,2.181,0.449,1.673
7,resistant,dp,2.263,0.315,1.903
7,resistant,dp,2.685,0.523,2.084
7,resistant,dp,2.481,0.724,1.693
7,resistant,dp,2.673,0.42,2.212
7,resistant,dp,2.787,0.505,2.201
7,resistant,dp,2.519,0.691,1.775
7,resistant,pm,1.451,0.15,1.274
7,resistant,pm,2.215,0.481,1.695
7,resistant,pm,2.454,1.555,0.822
7,resistant,pm,2.674,1.563,1.066
7,resistant,pm,2.127,0.576,1.469
7,resistant,pm,2.302,0.825,1.399
7,resistant,pm,2.705,1.284,1.338
7,resistant,pm,2.834,0.828,1.876
7,resistant,pm,2.857,0.778,2.021
7,resistant,pm,2.174,0.644,1.51
7,resistant,pm,2.197,0.516,1.618
7,resistant,pm,2.663,0.533,2.066
7,resistant,pm,2.239,0.446,1.74
7,resistant,pm,2.183,0.693,1.446
7,resistant,pm,1.968,0.455,1.447
7,resistant,pm,2.29,1.093,1.134
7,resistant,pm,2.585,0.891,1.635
7,resistant,pm,2.725,2.268,0.436
7,resistant,pm,2.298,0.697,1.522
7,resistant,pm,2.318,2.049,0.259
7,resistant,pm,3.18,1.25,1.859
7,resistant,pm,2.491,1.338,1.121
7,resistant,pm,3.108,2.106,0.961
7,resistant,pm,2.848,2.013,0.816
7,resistant,pm,2.653,0.684,1.899
7,resistant,pm,2.761,0.823,1.832
7,resistant,pm,2.15,0.421,1.674
7,resistant,pm,2.032,0.22,1.765
7,resistant,pm,2.53,1.058,1.449
7,resistant,pm,3.153,1.215,1.915
7,resistant,pm,3.034,1.569,1.396
7,resistant,pm,3.022,1.833,1.16
7,resistant,dp,2.754,1.072,1.623
7,resistant,dp,2.705,1.334,1.347
7,resistant,dp,2.223,0.436,1.732
7,resistant,dp,2.165,0.465,1.649
7,resistant,dp,2.24,0.574,1.615
7,resistant,dp,2.35,0.404,1.891
7,resistant,dp,2.164,0.681,1.448
7,resistant,dp,2.397,0.855,1.484
7,resistant,dp,2.196,0.073,2.088
7,resistant,dp,1.836,0.366,1.446
7,resistant,dp,2.502,0.468,1.953
7,resistant,dp,2.568,0.814,1.703
7,resistant,dp,2.248,0.425,1.776
7,resistant,dp,2.083,0.448,1.594
7,resistant,dp,2.337,0.622,1.666
7,resistant,dp,2.579,0.616,1.924
7,resistant,pm,1.937,0.406,1.492
7,resistant,pm,1.716,0.333,1.357
7,resistant,pm,2.519,0.818,1.624
7,resistant,pm,2.608,1.014,1.545
7,resistant,pm,2.863,1.22,1.59
7,resistant,pm,1.898,0.496,1.38
7,resistant,pm,1.895,0.418,1.391
7,resistant,pm,2.473,0.59,1.845
7,resistant,pm,2.724,0.778,1.9
7,resistant,pm,2.823,0.872,1.9
7,resistant,pm,2.846,0.971,1.803
7,resistant,pm,2.441,0.566,1.82
7,resistant,pm,2.227,0.72,1.481
7,resistant,pm,2.708,0.723,1.936
7,resistant,pm,2.338,0.453,1.836
7,resistant,pm,2.413,0.625,1.753
7,resistant,dp,1.934,0.295,1.601
7,resistant,dp,2.522,0.468,2.008
7,resistant,dp,2.168,0.42,1.693
7,resistant,dp,3.091,0.575,2.448
7,resistant,dp,2.196,0.518,1.629
7,resistant,dp,2.023,0.482,1.508
7,resistant,dp,2.083,0.377,1.633
7,resistant,dp,2.273,0.41,1.805
7,resistant,dp,2.271,0.5,1.716
7,resistant,dp,2.313,0.405,1.868
7,resistant,dp,1.935,0.373,1.498
7,resistant,dp,1.699,0.283,1.378
7,resistant,dp,2.347,0.591,1.694
7,resistant,dp,2.49,0.549,1.889
7,resistant,dp,2.538,0.439,2.024
7,resistant,dp,2.5,0.346,2.109
7,sensible,pm,6.176,6.137,0.035
7,sensible,pm,6.3,5.14,1.125
7,sensible,pm,7.161,4.655,2.47
7,sensible,pm,6.166,4.107,2.004
7,sensible,pm,7.204,4.303,2.834
7,sensible,pm,5.484,3.262,2.128
7,sensible,pm,7.568,3.853,3.631
7,sensible,pm,9.421,6.475,2.887
7,sensible,pm,7.438,5.257,2.06
7,sensible,pm,6.799,4.406,2.304
7,sensible,pm,8.218,4.559,3.52
7,sensible,pm,6.759,3.929,2.758
7,sensible,pm,7.272,4.592,2.592
7,sensible,pm,6.714,5.307,1.295
7,sensible,pm,8.545,5.275,3.244
7,sensible,pm,8.761,6.02,2.659
7,resistant,dp,1.898,0.422,1.422
7,resistant,dp,1.917,0.456,1.398
7,resistant,dp,2.024,0.512,1.458
7,resistant,dp,2.207,0.506,1.638
7,resistant,dp,2.06,0.263,1.749
7,resistant,dp,2.34,0.353,1.947
7,resistant,dp,1.89,0.341,1.488
7,resistant,dp,2.285,0.572,1.675
7,resistant,dp,2.366,0.801,1.485
7,resistant,dp,2.29,0.455,1.807
7,resistant,dp,2.434,0.523,1.839
7,resistant,dp,2.385,0.906,1.44
7,resistant,pm,2.963,0.673,2.264
7,resistant,pm,2.24,0.3,1.908
7,resistant,pm,2.473,0.515,1.911
7,resistant,pm,1.854,0.311,1.529
7,resistant,pm,2.572,1.799,0.762
7,resistant,pm,2.6,1.231,1.36
7,resistant,pm,2.968,0.809,2.11
7,resistant,pm,2.699,0.764,1.899
7,resistant,pm,2.548,0.511,2.002
7,resistant,pm,2.523,0.761,1.739
7,resistant,pm,2.334,0.594,1.699
7,resistant,pm,2.288,0.433,1.812
7,resistant,pm,1.789,0.232,1.535
7,resistant,pm,1.97,0.267,1.667
7,resistant,pm,1.941,0.421,1.477
7,resistant,pm,2.172,0.384,1.766
7,resistant,dp,2.268,0.474,1.745
7,resistant,dp,2.26,0.812,1.366
7,resistant,dp,2.187,0.56,1.57
7,resistant,dp,2.434,0.757,1.618
7,resistant,dp,2.245,0.325,1.896
7,resistant,dp,2.628,0.756,1.789
7,resistant,dp,1.769,0.286,1.447
7,resistant,dp,3.068,1.923,1.094
7,resistant,dp,2.527,0.818,1.648
7,resistant,dp,2.738,1.275,1.437
7,resistant,dp,2.368,0.807,1.52
7,resistant,dp,2.47,0.423,2.007
7,resistant,dp,2.726,1.294,1.406
7,resistant,dp,2.702,0.793,1.855
7,resistant,dp,2.153,0.38,1.732
7,resistant,dp,1.951,0.328,1.6
7,sensible,dp,8.742,4.979,3.71
7,sensible,dp,6.554,3.688,2.754
7,sensible,dp,9.439,6.577,2.817
7,sensible,dp,6.378,4.227,2.069
7,sensible,dp,7.658,4.282,3.229
7,sensible,dp,8.409,5.462,2.867
7,sensible,dp,7.314,4.352,2.881
7,sensible,dp,8.773,6.43,2.328
7,sensible,dp,8.194,5.365,2.659
7,sensible,dp,6.389,5.223,1.071
7,sensible,dp,5.927,2.417,3.396
7,sensible,dp,6.236,2.886,3.235
7,sensible,pm,7.664,5.199,2.41
7,sensible,pm,8.312,5.876,2.27
7,sensible,pm,7.189,3.672,3.408
7,sensible,pm,5.695,2.439,3.109
7,sensible,pm,7.49,5.219,2.194
7,sensible,pm,6.58,5.93,0.523
7,sensible,pm,5.258,1.803,3.327
7,sensible,pm,7.493,3.751,3.59
7,sensible,pm,7.844,4.489,3.188
7,sensible,pm,8.236,6.72,1.452
7,sensible,pm,7.69,5.146,2.48
7,sensible,pm,6.166,4.83,1.254
7,sensible,pm,8.46,5.381,2.93
7,sensible,pm,6.664,5.758,0.764
7,sensible,pm,6.564,4.925,1.62
7,sensible,pm,6.214,3.775,2.333
7,sensible,pm,7.098,4.147,2.866
7,sensible,pm,6.772,4.787,1.895
7,sensible,pm,6.493,4.333,2.052
7,sensible,pm,5.881,3.71,2.018
7,sensible,pm,8.231,6.176,1.98
7,sensible,pm,8.788,7.191,1.435
7,sensible,pm,6.719,3.691,2.922
7,sensible,pm,5.039,2.974,1.963
7,sensible,pm,9.101,7.196,1.829
7,sensible,pm,6.855,6.219,0.544
7,sensible,pm,6.731,3.99,2.634
7,sensible,pm,5.851,3.971,1.772
7,sensible,pm,7.351,4.625,2.606
7,sensible,pm,5.868,4.427,1.37
7,sensible,pm,6.493,4.091,2.347
7,sensible,pm,6.485,4.457,1.935
7,sensible,dp,6.904,4.706,2.09
7,sensible,dp,6.575,5.048,1.448
7,sensible,dp,5.481,2.782,2.526
7,sensible,dp,7.014,5.142,1.809
7,sensible,dp,5.583,3.647,1.796
7,sensible,dp,7.422,5.231,2.065
7,sensible,dp,7.946,5.363,2.502
7,sensible,dp,6.662,4.824,1.734
7,sensible,dp,4.225,2.602,1.579
7,sensible,dp,5.741,4.537,1.121
7,sensible,dp,6.532,4.454,1.991
7,sensible,dp,5.778,4.419,1.241
7,sensible,dp,6.673,4.385,2.185
7,sensible,dp,5.889,4.924,0.916
7,sensible,dp,6.808,4.49,2.219
7,sensible,dp,4.486,3.125,1.274
7,sensible,pm,7.746,5.882,1.854
7,sensible,pm,9.023,7.115,1.825
7,sensible,pm,6.026,3.028,2.872
7,sensible,pm,7.189,5.223,1.957
7,sensible,pm,6.848,4.384,2.393
7,sensible,pm,7.479,5.696,1.693
7,sensible,pm,7.972,4.743,3.199
7,sensible,pm,7.182,4.969,2.118
7,sensible,pm,6.135,3.652,2.396
7,sensible,pm,6.473,4.957,1.4
7,sensible,pm,8.925,6.056,2.833
7,sensible,pm,8.881,5.879,2.915
7,sensible,pm,7.124,4.321,2.727
7,sensible,pm,6.29,5.262,0.941
7,sensible,pm,6.504,3.293,3.12
7,sensible,pm,6.049,4.274,1.664
7,sensible,dp,9.286,6.046,3.227
7,sensible,dp,8.314,5.786,2.412
7,sensible,dp,6.338,3.663,2.626
7,sensible,dp,7.508,4.51,2.962
7,sensible,dp,6.601,4.027,2.454
7,sensible,dp,5.254,4.403,0.781
7,sensible,dp,8.478,4.777,3.6
7,sensible,dp,8.816,4.538,4.126
7,sensible,dp,8.367,5.429,2.917
7,sensible,dp,8.854,6.88,1.867
7,sensible,dp,7.671,4.213,3.292
7,sensible,dp,8.252,4.839,3.356
7,sensible,dp,8.536,4.528,3.873
7,sensible,dp,6.538,4.411,2.005
7,sensible,dp,6.306,3.664,2.425
7,sensible,dp,7.677,4.556,2.996
7,sensible,dp,6.067,3.161,2.817
7,sensible,dp,7.065,4.613,2.381
7,sensible,dp,6.317,3.494,2.806
7,sensible,dp,6.587,3.804,2.664
7,sensible,dp,9.15,5.94,3.138
7,sensible,dp,7.605,5.988,1.523
7,sensible,dp,6.151,3.298,2.798
7,sensible,dp,6.615,3.425,3.08
7,sensible,dp,7.338,4.228,2.988
7,sensible,dp,7.244,5.023,2.153
7,sensible,dp,6.116,2.947,3.132
7,sensible,dp,6.569,3.707,2.834
7,sensible,dp,7.465,5.454,1.965
7,sensible,dp,6.494,4.756,1.635
7,sensible,dp,6.499,4.147,2.303
7,sensible,dp,5.188,1.883,3.182
8,sensible,pm,8.008,7.61,0.392
8,sensible,pm,6.791,6.295,0.464
8,sensible,pm,6.061,5.049,0.982
8,sensible,pm,9.213,8.335,0.872
8,sensible,pm,5.098,3.219,1.818
8,sensible,pm,5.777,4.538,1.192
8,sensible,pm,8.087,6.021,2.046
8,sensible,pm,8.061,6.848,1.199
8,sensible,pm,8.542,7.881,0.656
8,sensible,pm,9.372,7.617,1.616
8,sensible,pm,6.23,3.656,2.409
8,sensible,pm,9.445,6.106,3.009
8,sensible,pm,6.856,5.623,1.178
8,sensible,pm,6.421,5.778,0.616
8,sensible,pm,7.218,5.795,1.411
8,sensible,pm,7.552,6.533,1
8,sensible,pm,8.781,4.696,3.922
8,sensible,pm,8.636,5.256,3.105
8,sensible,pm,6.684,3.88,2.728
8,sensible,pm,5.564,3.916,1.537
8,sensible,pm,7.637,5.077,2.348
8,sensible,pm,6.208,5.303,0.815
8,sensible,pm,7.385,4.444,2.838
8,sensible,pm,5.398,4.123,1.186
8,sensible,pm,7.682,5.089,2.492
8,sensible,pm,4.545,4.096,0.378
8,sensible,pm,7.12,4.458,2.552
8,sensible,pm,7.279,4.39,2.709
8,sensible,pm,4.445,3.338,0.978
8,sensible,pm,8.299,5.681,2.419
8,sensible,pm,5.391,3.249,1.946
8,sensible,pm,5.908,4.356,1.327
8,sensible,dp,8.609,3.687,4.754
8,sensible,dp,7.166,3.791,3.11
8,sensible,dp,5.64,1.553,4.027
8,sensible,dp,3.896,1.074,2.76
8,sensible,dp,5.303,1.511,3.674
8,sensible,dp,4.76,3.209,1.374
8,sensible,dp,5.592,2.125,3.265
8,sensible,dp,8.496,4.432,4.016
8,sensible,dp,7.8,4.514,3.225
8,sensible,dp,6.989,5.656,1.236
8,sensible,dp,5.811,1.366,4.256
8,sensible,dp,5.687,2.664,2.83
8,sensible,dp,7.134,3.294,3.724
8,sensible,dp,7.587,4.247,3.254
8,sensible,dp,6.816,2.813,3.816
8,sensible,dp,5.555,2.752,2.562
8,resistant,pm,2.158,0.653,1.454
8,resistant,pm,2.269,0.96,1.225
8,resistant,pm,2.166,0.827,1.306
8,resistant,pm,2.231,0.637,1.501
8,resistant,pm,1.784,0.663,1.072
8,resistant,pm,2.254,0.945,1.251
8,resistant,pm,2.898,1.162,1.676
8,resistant,pm,3.226,1.874,1.33
8,resistant,pm,2.269,0.477,1.736
8,resistant,pm,2.536,0.768,1.729
8,resistant,pm,2.602,0.627,1.928
8,resistant,pm,2.538,1.079,1.432
8,resistant,pm,2.432,0.778,1.576
8,resistant,pm,2.093,0.466,1.591
8,resistant,pm,2.411,0.609,1.761
8,resistant,pm,2.428,0.442,1.936
8,resistant,pm,2.11,0.129,1.958
8,resistant,pm,2.302,0.421,1.831
8,resistant,pm,2.51,0.481,1.976
8,resistant,pm,2.332,0.413,1.883
8,resistant,pm,2.312,0.699,1.535
8,resistant,pm,2.167,0.675,1.418
8,resistant,pm,1.842,0.526,1.25
8,resistant,pm,2.693,0.355,2.255
8,resistant,pm,2.318,0.8,1.449
8,resistant,pm,2.283,0.805,1.424
8,resistant,pm,2.31,0.347,1.912
8,resistant,pm,2.448,0.259,2.122
8,resistant,pm,2.687,0.793,1.813
8,resistant,pm,2.787,1.07,1.667
8,resistant,pm,2.239,0.531,1.598
8,resistant,pm,1.778,0.549,1.151
8,resistant,dp,2.101,0.237,1.814
8,resistant,dp,2.741,0.546,2.137
8,resistant,dp,2.622,0.259,2.307
8,resistant,dp,3.202,0.141,2.995
8,resistant,dp,3.062,0.216,2.797
8,resistant,dp,2.244,0.814,1.342
8,resistant,dp,2.41,0.442,1.891
8,resistant,dp,2.092,0.287,1.754
8,resistant,dp,2.137,0.44,1.626
8,resistant,dp,2.192,0.466,1.673
8,resistant,dp,2.256,0.19,2.018
8,resistant,dp,2.692,0.325,2.291
8,resistant,dp,2.506,0.613,1.819
8,resistant,dp,2.72,0.341,2.329
8,resistant,dp,2.785,0.291,2.427
8,resistant,dp,2.532,0.412,2.054
8,resistant,pm,1.474,0.162,1.286
8,resistant,pm,2.234,0.242,1.938
8,resistant,pm,2.376,1.383,0.95
8,resistant,pm,2.412,0.939,1.426
8,resistant,pm,2.049,0.334,1.64
8,resistant,pm,2.306,0.727,1.499
8,resistant,pm,2.693,0.769,1.835
8,resistant,pm,2.804,0.647,2.044
8,resistant,pm,2.812,0.416,2.332
